,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,AgeGroup,TenureGroup,RiskScore
893,29,0,Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Unknown,3760.0,5598.0,1,0,15,3,1,3,3,5,3,3,2,1,2,Medio,Entre 26 y 45,3-5,3
894,54,0,Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,17779.0,23474.0,3,0,14,3,1,0,36,2,3,10,9,0,9,Alto,A partir de 45,10+,2
895,31,0,Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833.0,17089.0,1,1,12,3,4,0,6,2,2,6,5,0,1,Medio,Entre 26 y 45,6-9,6
896,31,0,Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812.0,17198.0,1,0,19,3,2,0,10,2,3,10,9,1,4,Medio,Entre 26 y 45,10+,4
897,59,0,Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171.0,16490.0,5,0,17,3,4,0,13,2,3,6,1,0,5,Medio,A partir de 45,6-9,0
898,43,0,Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740.0,18625.0,3,0,14,3,2,1,25,2,3,8,7,0,7,Alto,Entre 26 y 45,6-9,2
899,49,0,Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711.0,12124.0,2,0,13,3,3,1,23,2,4,1,0,0,4,Alto,A partir de 45,0-2,2
900,36,0,Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692.0,9256.0,1,0,12,3,3,0,12,2,2,11,10,0,7,Medio,Entre 26 y 45,10+,4
901,48,0,Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620.0,5,0,11,3,3,0,7,4,2,1,0,0,0,Medio,A partir de 45,0-2,5
902,27,0,Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Unknown,2517.0,3208.0,1,0,11,3,2,3,5,3,3,5,3,0,3,Medio,Entre 26 y 45,3-5,3
903,29,0,Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623.0,4204.0,1,1,11,3,2,2,6,2,3,6,0,1,0,Medio,Entre 26 y 45,6-9,4
904,48,0,Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,18265.0,8733.0,6,0,12,3,3,0,25,3,4,1,0,0,4,Alto,A partir de 45,0-2,1
905,29,0,Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,16124.0,3423.0,3,0,14,3,2,2,9,2,2,7,7,1,7,Alto,Entre 26 y 45,6-9,4
906,34,0,Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,2585.0,21643.0,0,0,17,3,4,0,2,5,2,1,0,0,0,Medio,Entre 26 y 45,0-2,3
907,36,0,Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,18213.0,8751.0,7,0,11,3,3,1,26,5,3,22,9,3,4,Alto,Entre 26 y 45,10+,3
908,33,0,Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,21708.0,0,1,14,3,4,2,10,3,3,9,8,0,8,Medio,Entre 26 y 45,6-9,2
909,19,0,Rarely,265,Research & Development,25,3,Unknown,1269,2,Female,57,4,1,Research Scientist,4,Single,2994.0,21221.0,1,1,12,3,4,0,1,2,3,1,0,0,1,Medio,Menores 25,0-2,4
910,23,0,Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223.0,16901.0,1,0,22,4,4,1,1,2,3,1,0,0,1,Bajo,Menores 25,0-2,2
911,25,1,Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118.0,8040.0,1,1,14,3,4,0,1,4,3,1,0,1,0,Bajo,A partir de 45,0-2,4
912,26,0,Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875.0,9973.0,1,1,20,4,2,0,8,2,2,8,5,2,2,Medio,Entre 26 y 45,6-9,6
913,45,1,Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,18824.0,2493.0,2,1,16,3,1,0,26,2,3,24,10,1,11,Alto,Entre 26 y 45,10+,7
914,55,0,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.0,25592.0,1,1,15,3,4,1,34,3,3,33,9,15,0,Alto,A partir de 45,10+,4
915,21,1,Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625.0,25308.0,1,0,20,4,3,0,2,2,1,2,2,2,2,Medio,Menores 25,0-2,3
916,36,0,Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,18789.0,9946.0,2,0,14,3,3,1,26,2,3,11,4,0,8,Alto,Entre 26 y 45,10+,2
917,34,0,Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538.0,6039.0,0,1,12,3,4,0,4,3,3,3,2,0,2,Medio,Entre 26 y 45,3-5,4
918,51,0,Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19847.0,19196.0,4,1,24,4,1,1,31,5,2,29,10,11,10,Alto,A partir de 45,10+,8
919,59,0,Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002.0,6,0,12,3,4,0,25,6,2,9,7,5,4,Medio,A partir de 45,6-9,2
920,34,0,Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Unknown,4444.0,22534.0,4,0,13,3,3,2,15,2,4,11,8,5,10,Medio,Entre 26 y 45,10+,2
921,28,0,Frequently,791,Research & Development,1,4,Unknown,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,6842.0,0,1,11,3,3,0,5,2,2,4,2,0,2,Medio,Entre 26 y 45,3-5,4
922,44,0,Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,19190.0,17477.0,1,0,14,3,4,2,26,4,2,25,9,14,4,Alto,Entre 26 y 45,10+,4
923,34,0,Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Unknown,4907.0,21833.0,4,0,11,3,4,2,14,5,4,10,9,1,8,Medio,Entre 26 y 45,10+,2
924,35,0,Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506.0,6020.0,0,1,14,3,4,0,4,3,3,3,2,2,2,Medio,Entre 26 y 45,3-5,2
925,42,0,Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372.0,5628.0,6,1,16,3,4,0,18,2,3,1,0,0,0,Medio,Entre 26 y 45,0-2,6
926,43,0,Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231.0,20364.0,3,0,14,3,4,0,23,3,4,21,7,15,17,Medio,Entre 26 y 45,10+,0
927,36,0,Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,2323.0,9,1,11,3,4,0,18,2,3,16,14,5,12,Medio,Entre 26 y 45,10+,4
928,44,1,Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,14075.0,1,0,11,3,4,1,10,2,3,10,7,0,5,Medio,Entre 26 y 45,10+,1
929,28,0,Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867.0,14222.0,1,1,12,3,2,1,2,2,3,2,2,2,2,Medio,Entre 26 y 45,0-2,4
930,51,0,Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,4257.0,0,0,14,3,2,0,8,6,2,7,0,7,4,Medio,A partir de 45,6-9,5
931,30,0,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695.0,12858.0,7,1,18,3,3,0,10,3,3,8,4,1,7,Medio,Entre 26 y 45,6-9,2
932,29,1,Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339.0,17285.0,3,1,13,3,1,2,10,2,3,7,7,7,7,Medio,Entre 26 y 45,6-9,5
933,28,0,Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080.0,4732.0,2,0,11,3,2,0,5,2,2,3,2,1,2,Medio,Entre 26 y 45,3-5,6
934,25,0,Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,2096.0,18830.0,1,0,18,3,4,0,2,3,2,2,2,2,1,Medio,A partir de 45,0-2,4
935,32,0,Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209.0,11693.0,1,0,15,3,3,2,10,4,4,10,7,0,8,Medio,Entre 26 y 45,10+,0
936,45,0,Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,18061.0,13035.0,3,0,22,4,3,0,22,4,3,0,0,0,0,Alto,Entre 26 y 45,0-2,4
937,39,0,Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Unknown,17123.0,17334.0,6,1,13,3,4,2,21,4,3,19,9,15,2,Alto,Entre 26 y 45,10+,4
938,58,0,Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076.0,1,0,12,3,4,2,2,3,3,2,2,2,2,Medio,A partir de 45,0-2,1
939,32,1,Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,22845.0,1,0,18,3,1,1,10,3,3,10,4,1,1,Medio,Entre 26 y 45,10+,2
940,39,1,Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904.0,22154.0,0,0,13,3,1,0,6,2,3,5,2,0,3,Medio,Entre 26 y 45,3-5,4
941,30,0,Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627.0,23631.0,0,0,12,3,1,1,10,6,3,9,2,6,7,Medio,Entre 26 y 45,6-9,3
942,36,0,Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094.0,5747.0,3,0,12,3,1,0,10,0,3,7,7,1,7,Medio,Entre 26 y 45,6-9,2
943,46,0,Rarely,991,Human Resources,1,2,Unknown,1314,4,Female,44,3,1,Human Resources,1,Single,3423.0,22957.0,6,0,12,3,3,0,10,3,4,7,6,5,7,Medio,A partir de 45,6-9,2
944,28,0,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,16392.0,0,0,11,3,1,3,10,6,3,9,8,7,5,Medio,Entre 26 y 45,6-9,2
945,50,0,Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16880.0,22422.0,4,1,11,3,2,0,25,2,3,3,2,1,2,Alto,A partir de 45,3-5,6
946,40,1,Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,9094.0,17235.0,2,1,12,3,3,0,9,2,3,5,4,1,4,Medio,Entre 26 y 45,3-5,4
947,52,1,Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446.0,21534.0,9,1,19,3,3,0,10,2,2,8,7,7,7,Medio,A partir de 45,6-9,7
948,30,0,Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916.0,25927.0,1,1,23,4,4,2,9,2,3,9,1,0,8,Alto,Entre 26 y 45,6-9,5
949,39,0,Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,13352.0,0,0,11,3,1,0,9,6,3,8,7,1,7,Medio,Entre 26 y 45,6-9,3
950,31,0,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852.0,8935.0,1,1,19,3,1,1,10,5,2,10,8,9,6,Medio,Entre 26 y 45,10+,6
951,41,0,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074.0,1,0,13,3,1,0,19,4,3,19,2,11,9,Medio,Entre 26 y 45,10+,4
952,31,1,Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,2302.0,8319.0,1,1,11,3,1,0,3,2,4,3,2,2,2,Medio,Entre 26 y 45,3-5,6
953,44,1,Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,14669.0,4,0,12,3,3,0,10,4,4,3,2,1,2,Medio,Entre 26 y 45,3-5,3
954,42,0,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,17861.0,26582.0,0,1,13,3,4,0,21,3,2,20,8,2,4,Alto,Entre 26 y 45,10+,4
955,55,0,Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,19187.0,6992.0,4,0,14,3,4,1,23,5,3,19,9,9,11,Alto,A partir de 45,10+,0
956,56,0,Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,19717.0,4022.0,6,0,14,3,1,0,36,4,3,7,3,7,7,Alto,A partir de 45,6-9,4
957,40,0,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532.0,9,0,16,3,2,1,6,0,3,4,2,0,0,Medio,Entre 26 y 45,3-5,2
958,34,0,Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494.0,0,0,11,3,4,1,10,0,2,9,7,1,6,Medio,Entre 26 y 45,6-9,2
959,40,0,Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455.0,1,0,13,3,3,0,9,4,3,9,8,8,8,Medio,Entre 26 y 45,6-9,0
960,41,0,Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297.0,0,0,17,3,4,1,10,2,3,9,3,1,7,Medio,Entre 26 y 45,6-9,2
961,35,0,Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Unknown,4249.0,2690.0,1,1,11,3,2,0,9,3,3,9,6,1,1,Medio,Entre 26 y 45,6-9,4
962,51,0,Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,14026.0,17588.0,1,1,11,3,2,1,33,2,3,33,9,0,10,Alto,A partir de 45,10+,6
963,38,0,Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,19461.0,3,0,15,3,4,1,11,3,3,7,7,1,7,Medio,Entre 26 y 45,6-9,3
964,34,0,Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,6125.0,23553.0,1,0,12,3,4,0,10,6,4,10,8,9,6,Medio,Entre 26 y 45,10+,2
965,25,0,Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,9075.0,3,0,11,3,3,3,7,6,2,3,2,1,2,Medio,A partir de 45,3-5,2
966,58,1,Rarely,601,Research & Development,7,4,Unknown,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008.0,12023.0,7,1,14,3,4,0,31,0,2,10,9,5,9,Medio,A partir de 45,10+,6
967,40,0,Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,6762.0,3,0,22,4,3,1,7,3,3,4,2,0,3,Medio,Entre 26 y 45,3-5,3
968,36,0,Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,4639.0,2261.0,2,0,16,3,4,1,17,2,2,15,7,6,13,Medio,Entre 26 y 45,10+,5
969,48,0,Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,18706.0,1,0,11,3,3,0,11,2,3,10,9,0,8,Medio,A partir de 45,10+,0
970,27,0,Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Unknown,2534.0,6527.0,8,0,14,3,2,1,5,4,3,1,0,0,0,Medio,Entre 26 y 45,0-2,3
971,51,0,Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439.0,3,0,16,3,2,0,29,1,2,5,2,0,4,Alto,A partir de 45,3-5,6
972,18,0,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611.0,19305.0,1,0,15,3,3,0,0,5,4,0,0,0,0,Bajo,Menores 25,0-2,2
973,35,0,Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,10846.0,0,0,12,3,2,1,10,0,3,9,7,0,0,Medio,Entre 26 y 45,6-9,2
974,27,0,Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392.0,3,0,20,4,2,0,8,3,3,6,2,0,0,Medio,Entre 26 y 45,6-9,2
975,55,1,Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277.0,6,1,17,3,3,0,24,2,2,19,7,3,8,Alto,A partir de 45,10+,5
976,56,0,Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235.0,4,1,12,3,1,1,33,0,3,19,16,15,9,Alto,A partir de 45,10+,6
977,34,0,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891.0,1,0,20,4,3,3,5,2,3,5,4,0,0,Medio,Entre 26 y 45,3-5,1
978,40,0,Rarely,1202,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888.0,5,0,20,4,2,3,15,0,3,12,11,11,8,Medio,Entre 26 y 45,10+,3
979,36,0,Rarely,285,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Unknown,5429.0,17491.0,4,0,13,3,1,2,10,1,3,8,7,7,7,Medio,Entre 26 y 45,6-9,3
980,36,1,Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,2785.0,11882.0,7,0,14,3,3,0,3,3,4,1,0,0,0,Medio,Entre 26 y 45,0-2,1
981,35,1,Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,4614.0,23288.0,0,1,18,3,3,1,5,0,2,4,2,3,2,Medio,Entre 26 y 45,3-5,4
982,38,0,Frequently,693,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748.0,1,0,11,3,4,3,4,2,3,4,2,0,3,Medio,Entre 26 y 45,3-5,0
983,34,0,Rarely,404,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,6163.0,1,0,11,3,4,0,14,2,4,14,11,4,11,Medio,Entre 26 y 45,10+,0
984,28,0,Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Unknown,4724.0,24232.0,1,0,11,3,3,1,5,0,3,5,3,0,4,Medio,Entre 26 y 45,3-5,2
985,31,1,Rarely,330,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057.0,1,1,15,3,4,2,10,3,2,10,2,6,7,Medio,Entre 26 y 45,10+,4
986,39,0,Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,6120.0,3567.0,3,1,12,3,4,2,8,2,4,5,4,1,4,Medio,Entre 26 y 45,3-5,3
987,51,0,Rarely,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395.0,2,0,11,3,2,0,14,5,3,4,2,3,4,Medio,A partir de 45,3-5,5
988,41,0,Frequently,1200,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953.0,3,1,14,3,1,2,12,4,2,6,2,3,4,Medio,Entre 26 y 45,6-9,6
989,37,0,Rarely,1439,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,2996.0,5182.0,7,1,15,3,4,0,8,2,3,6,4,1,3,Medio,Entre 26 y 45,6-9,2
990,33,0,Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,9998.0,19293.0,6,0,13,3,1,0,8,2,4,5,4,1,4,Medio,Entre 26 y 45,3-5,3
991,32,0,Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,4078.0,20497.0,0,1,13,3,1,3,4,3,2,3,2,1,2,Medio,Entre 26 y 45,3-5,8
992,39,0,Rarely,1485,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449.0,3,0,21,4,2,1,13,2,3,6,4,0,5,Medio,Entre 26 y 45,6-9,2
993,25,0,Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,6232.0,12477.0,2,0,11,3,2,0,6,3,2,3,2,1,2,Medio,A partir de 45,3-5,5
994,52,0,Frequently,322,Research & Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731.0,2,1,11,3,2,1,24,3,2,5,3,0,2,Alto,A partir de 45,3-5,6
995,36,0,Rarely,930,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,4081.0,20003.0,1,1,14,3,1,0,20,3,1,20,7,1,8,Medio,Entre 26 y 45,10+,7
996,27,0,Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100.0,1,1,11,3,4,0,6,3,3,6,2,4,4,Medio,Entre 26 y 45,6-9,2
997,27,1,Rarely,135,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,2394.0,25681.0,1,1,13,3,4,0,8,2,3,8,2,7,7,Medio,Entre 26 y 45,6-9,2
998,26,0,Rarely,683,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,3904.0,4050.0,0,0,12,3,4,0,5,2,3,4,3,1,1,Medio,Entre 26 y 45,3-5,1
999,42,0,Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16799.0,16616.0,0,0,14,3,3,1,21,5,3,20,7,0,9,Alto,Entre 26 y 45,10+,2
1000,52,0,Rarely,258,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363.0,9,0,13,3,3,0,12,2,1,5,4,0,4,Medio,A partir de 45,3-5,4
1001,37,0,Rarely,1462,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629.0,19106.0,4,0,18,3,1,0,8,6,3,3,2,0,2,Medio,Entre 26 y 45,3-5,3
1002,35,0,Frequently,200,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362.0,19944.0,2,0,11,3,3,0,10,2,3,2,2,2,2,Medio,Entre 26 y 45,0-2,0
1003,25,0,Rarely,949,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Unknown,3229.0,4910.0,4,0,11,3,2,1,7,3,2,3,2,0,2,Medio,A partir de 45,3-5,5
1004,26,0,Rarely,652,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578.0,23577.0,0,0,12,3,4,0,8,2,3,7,7,0,7,Medio,Entre 26 y 45,6-9,2
1005,29,0,Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,7988.0,9769.0,1,0,13,3,1,0,10,3,2,10,9,0,9,Medio,Entre 26 y 45,10+,7
1006,49,1,Frequently,1475,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284.0,22710.0,3,0,20,4,1,0,20,2,3,4,3,1,3,Medio,A partir de 45,3-5,5
1007,29,1,Rarely,337,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553.0,22930.0,0,1,12,3,1,0,9,1,3,8,7,7,7,Medio,Entre 26 y 45,6-9,4
1008,36,0,Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,17328.0,5652.0,6,0,19,3,4,0,29,3,2,20,7,12,7,Alto,Entre 26 y 45,10+,2
1009,58,0,Rarely,1055,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,19701.0,22456.0,3,1,21,4,3,1,32,3,3,9,8,1,5,Alto,A partir de 45,6-9,4
1010,55,0,Rarely,1136,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,14732.0,12414.0,2,0,13,3,4,2,31,4,4,7,7,0,0,Alto,A partir de 45,6-9,1
1011,36,0,Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,9278.0,20763.0,3,1,16,3,4,0,15,3,3,5,4,0,1,Medio,Entre 26 y 45,3-5,5
1012,31,1,Frequently,667,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,1359.0,16154.0,1,0,12,3,2,0,1,3,3,1,0,0,4,Bajo,Entre 26 y 45,0-2,5
1013,36,0,Rarely,855,Sales,7,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779.0,12761.0,7,0,14,3,2,2,8,3,3,3,2,0,2,Medio,Entre 26 y 45,3-5,4
1014,31,0,Rarely,182,Research & Development,8,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,16422.0,8847.0,3,0,11,3,3,0,9,3,4,3,2,1,0,Alto,Entre 26 y 45,3-5,3
1015,34,0,Frequently,560,Research & Development,1,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996.0,20284.0,5,0,14,3,3,2,10,2,3,4,3,1,3,Medio,Entre 26 y 45,3-5,2
1016,31,1,Rarely,202,Research & Development,8,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,1261.0,22262.0,1,0,12,3,3,0,1,3,4,1,0,0,0,Bajo,Entre 26 y 45,0-2,5
